t_us,gap_us,sync,len,type,is_extended,ext_dest,ext_src,crc_rx,crc_calc,crc_ok,hex
578328799,,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578328934,135,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578328985,51,0xEE,0x18,0x16,0,,,0x66,0x66,1,ee 18 16 df c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 66
578329028,43,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578329068,40,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
578329110,42,0xEE,0x18,0x16,0,,,0xC9,0xC9,1,ee 18 16 e0 d3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c c9
578429265,100155,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578429370,105,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578429416,46,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578429458,42,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578529602,100144,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 00 00 01 d6 3f ee 18 16 e0 c3 5e 2b
578529696,94,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578529745,49,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
578529787,42,0xEE,0x18,0x16,0,,,0x1A,0x1A,1,ee 18 16 df c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 1a
578529830,43,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578629960,100130,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578630066,106,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
578630113,47,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578630157,44,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578630200,43,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578630243,43,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 ff ff ff ec 4c ee 18 16 e0 c3 5e 2b
578730406,100163,0xEE,0x18,0x16,0,,,0xB5,0xB5,1,ee 18 16 e0 d3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c b5
578730509,103,0xEE,0x18,0x16,0,,,0x60,0x60,1,ee 18 16 e0 c3 5e 2b b4 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 60
578730552,43,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578730591,39,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578730631,40,0xEE,0x18,0x16,0,,,0x60,0x60,1,ee 18 16 e0 c3 5e 2b b4 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 60
578830770,100139,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578830863,93,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578830899,36,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578830931,32,0xEE,0x18,0x16,0,,,0xB5,0xB5,1,ee 18 16 e0 d3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c b5
578931047,100116,0xEE,0x10,0x00,0,,,0x2B,0x9B,0,ee 10 00 03 0d 40 00 00 00 dc 62 ee 18 16 df c3 5e 2b
578931130,83,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578931167,37,0xEE,0x18,0x16,0,,,0x1A,0x1A,1,ee 18 16 df c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 1a
578931200,33,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578931235,35,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
578931266,31,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579031396,100130,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579031491,95,0xEE,0x18,0x16,0,,,0x60,0x60,1,ee 18 16 e0 c3 5e 2b b4 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 60
579031528,37,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579031561,33,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
579031593,32,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 00 00 00 8c ad ee 18 16 e0 c3 5e 2b
579131710,100117,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579131800,90,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579131835,35,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579131867,32,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579131898,31,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579232040,100142,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
579232132,92,0xEE,0x18,0x16,0,,,0x73,0x73,1,ee 18 16 e0 c3 5e 2b ae d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 73
579232166,34,0xEE,0x18,0x16,0,,,0xB5,0xB5,1,ee 18 16 e0 d3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c b5
579232199,33,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
579332315,100116,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 00 00 00 46 89 ee 18 16 e0 c3 5e 2b
579332396,81,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579332432,36,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579332463,31,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579332495,32,0xEE,0x18,0x16,0,,,0x66,0x66,1,ee 18 16 df c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 66
579332526,31,0xEE,0x18,0x16,0,,,0xB5,0xB5,1,ee 18 16 e0 d3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c b5
579432661,100135,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579432751,90,0xEE,0x18,0x16,0,,,0x60,0x60,1,ee 18 16 e0 c3 5e 2b b4 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 60
579432790,39,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579432822,32,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579432853,31,0xEE,0x10,0x00,0,,,0x2B,0xC5,0,ee 10 00 03 0d 40 00 00 00 14 39 ee 18 16 e0 d3 5e 2b
579532963,100110,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579533053,90,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
579533088,35,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579533120,32,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579533151,31,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579633285,100134,0xEE,0x18,0x16,0,,,0x60,0x60,1,ee 18 16 e0 c3 5e 2b b4 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 60
579633377,92,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579633412,35,0xEE,0x18,0x16,0,,,0xC9,0xC9,1,ee 18 16 e0 d3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c c9
579633444,32,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579733558,100114,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 00 00 01 04 60 ee 18 16 e0 c3 5e 2b
579733638,80,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579733674,36,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579733706,32,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579733736,30,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579733767,31,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579833909,100142,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579834003,94,0xEE,0x18,0x16,0,,,0xB5,0xB5,1,ee 18 16 e0 d3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c b5
579834044,41,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
579834078,34,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579834110,32,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 ff ff ff e2 e4 ee 18 16 e0 c3 5e 2b
579934244,100134,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579934331,87,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579934364,33,0xEE,0x18,0x16,0,,,0xE0,0xE0,1,ee 18 16 e0 db 5e 2b ae d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e0
579934397,33,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
579934427,30,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580035261,100834,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580035359,98,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580035396,37,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580035429,33,0xEE,0x18,0x16,0,,,0x37,0x37,1,ee 18 16 df d3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 37
580035483,54,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 00 00 01 a4 2b ee 18 16 e0 c3 5e 2b
580135621,100138,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580135708,87,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580135742,34,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580135774,32,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
580135805,31,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580235918,100113,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580236010,92,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580236046,36,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580236077,31,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580236109,32,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 00 00 00 8c ad ee 18 16 e0 c3 5e 2b
580336226,100117,0xEE,0x18,0x16,0,,,0x60,0x60,1,ee 18 16 e0 c3 5e 2b b4 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 60
580336313,87,0xEE,0x18,0x16,0,,,0x66,0x66,1,ee 18 16 df c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 66
580336348,35,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580336379,31,0xEE,0x18,0x16,0,,,0x73,0x73,1,ee 18 16 e0 c3 5e 2b ae d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 73
580336413,34,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580436524,100111,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580436613,89,0xEE,0x18,0x16,0,,,0x44,0x44,1,ee 18 16 e0 bb 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 44
580436650,37,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580436681,31,0xEE,0x18,0x16,0,,,0xB5,0xB5,1,ee 18 16 e0 d3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c b5
580436713,32,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 00 00 00 a0 de ee 18 16 e0 c3 5e 2b
580536822,100109,0xEE,0x18,0x16,0,,,0x60,0x60,1,ee 18 16 e0 c3 5e 2b b4 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 60
580536910,88,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580536945,35,0xEE,0x18,0x16,0,,,0x66,0x66,1,ee 18 16 df c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 66
580536977,32,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
580537007,30,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580637119,100112,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580637210,91,0xEE,0x18,0x16,0,,,0x60,0x60,1,ee 18 16 e0 c3 5e 2b b4 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 60
580637245,35,0xEE,0x18,0x16,0,,,0x66,0x66,1,ee 18 16 df c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 66
580637276,31,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580637308,32,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 00 00 00 5a 0c ee 18 16 e0 c3 5e 2b
580737433,100125,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580737526,93,0xEE,0x18,0x16,0,,,0xB5,0xB5,1,ee 18 16 e0 d3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c b5
580737563,37,0xEE,0x18,0x16,0,,,0x66,0x66,1,ee 18 16 df c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 66
580737594,31,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580737625,31,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
580837740,100115,0xEE,0x18,0x16,0,,,0x60,0x60,1,ee 18 16 e0 c3 5e 2b b4 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 60
580837831,91,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580837866,35,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580837897,31,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580837928,31,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 00 00 01 cc 3b ee 18 16 e0 c3 5e 2b
580938035,100107,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580938125,90,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
580938161,36,0xEE,0x18,0x16,0,,,0x98,0x98,1,ee 18 16 e0 c3 5e 2b b0 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 98
580938194,33,0xEE,0x18,0x16,0,,,0x73,0x73,1,ee 18 16 e0 c3 5e 2b ae d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 73
580938237,43,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
581038375,100138,0xEE,0x18,0x16,0,,,0x66,0x66,1,ee 18 16 df c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 66
581038465,90,0xEE,0x18,0x16,0,,,0x66,0x66,1,ee 18 16 df c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c 66
581038502,37,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
581038535,33,0xEE,0x18,0x16,0,,,0xE4,0xE4,1,ee 18 16 e0 c3 5e 2b b2 d7 8a 56 b4 02 7c e0 03 1f f8 c0 07 3e f0 81 0f 7c e4
581038566,31,0xEE,0x10,0x00,0,,,0x2B,0x75,0,ee 10 00 03 0d 40 ff ff ff d8 44 ee 18 16 e0 c3 5e 2b
